RandomPoint,50,2013-03-07T08:00:00,"-122.644949749,48.192479631",50
RandomPoint,51,2013-03-07T08:00:00,"-115.952382336,47.8837033576",51
RandomPoint,52,2013-03-07T08:00:00,"-91.5798742975,48.1481887573",52
RandomPoint,53,2013-03-07T08:00:00,"-98.2101679333,48.0269130189",53
RandomPoint,54,2013-03-07T08:00:00,"-97.0137208189,47.7106146296",54
RandomPoint,55,2013-03-07T08:00:00,"-96.4132190156,47.9027388636",55
RandomPoint,56,2013-03-07T08:00:00,"-95.8071943572,48.0032957273",56
RandomPoint,57,2013-03-07T08:00:00,"-119.906111384,47.7006370383",57
RandomPoint,58,2013-03-07T08:00:00,"-103.263907428,47.5230202727",58
RandomPoint,59,2013-03-07T08:00:00,"-123.68781009,47.7763870088",59
RandomPoint,60,2013-03-07T08:00:00,"-104.974318344,47.4620334821",60
RandomPoint,61,2013-03-07T08:00:00,"-112.499746097,48.0073929536",61
RandomPoint,62,2013-03-07T08:00:00,"-106.019990148,47.1605776604",62
RandomPoint,63,2013-03-07T08:00:00,"-115.978727086,47.4241038813",63
RandomPoint,64,2013-03-07T08:00:00,"-117.381292702,47.565779036",64
RandomPoint,65,2013-03-07T08:00:00,"-114.543905761,47.934790258",65
RandomPoint,66,2013-03-07T08:00:00,"-95.35982471,47.5029014938",66
RandomPoint,67,2013-03-07T08:00:00,"-116.767570009,47.8070644264",67
RandomPoint,68,2013-03-07T08:00:00,"-106.432846466,47.3859356321",68
RandomPoint,69,2013-03-07T08:00:00,"-96.0173901183,47.8156616599",69
RandomPoint,70,2013-03-07T08:00:00,"-119.617266926,46.7083104418",70
RandomPoint,71,2013-03-07T08:00:00,"-118.601192523,47.7232453241",71
RandomPoint,72,2013-03-07T08:00:00,"-112.383286858,47.6068035195",72
RandomPoint,73,2013-03-07T08:00:00,"-122.576452644,47.4132855632",73
RandomPoint,74,2013-03-07T08:00:00,"-93.670246864,47.4692421777",74
RandomPoint,75,2013-03-07T08:00:00,"-100.061522219,47.6227533561",75
RandomPoint,76,2013-03-07T08:00:00,"-99.489263017,47.5869142937",76
RandomPoint,77,2013-03-07T08:00:00,"-100.635313515,47.3743054122",77
RandomPoint,78,2013-03-07T08:00:00,"-98.8297837056,47.7113448271",78
RandomPoint,79,2013-03-07T08:00:00,"-102.344806328,47.0344049868",79
RandomPoint,80,2013-03-07T08:00:00,"-109.039343368,47.4597563097",80
RandomPoint,81,2013-03-07T08:00:00,"-105.164109038,47.5818359329",81
RandomPoint,82,2013-03-07T08:00:00,"-121.302269561,47.1283465252",82
RandomPoint,83,2013-03-07T08:00:00,"-111.792483537,46.8812749887",83
RandomPoint,84,2013-03-07T08:00:00,"-98.1451686162,47.3554517609",84
RandomPoint,85,2013-03-07T08:00:00,"-97.6820280162,47.4145047499",85
RandomPoint,86,2013-03-07T08:00:00,"-97.3352208652,47.3617352463",86
RandomPoint,87,2013-03-07T08:00:00,"-122.807549782,47.257767029",87
RandomPoint,88,2013-03-07T08:00:00,"-113.764145527,47.5108321012",88
RandomPoint,89,2013-03-07T08:00:00,"-108.251230068,47.4313981493",89
RandomPoint,90,2013-03-07T08:00:00,"-112.418316954,47.2145356173",90
RandomPoint,91,2013-03-07T08:00:00,"-120.460960341,46.7417071157",91
RandomPoint,92,2013-03-07T08:00:00,"-98.6237623988,47.3854420485",92
RandomPoint,93,2013-03-07T08:00:00,"-101.391466286,47.5341241331",93
RandomPoint,94,2013-03-07T08:00:00,"-123.582946292,47.3409431208",94
RandomPoint,95,2013-03-07T08:00:00,"-96.4399115127,47.2772217481",95
RandomPoint,96,2013-03-07T08:00:00,"-95.7353690508,47.4590621192",96
RandomPoint,97,2013-03-07T08:00:00,"-114.444613911,47.0169440132",97
RandomPoint,98,2013-03-07T08:00:00,"-94.6667447842,47.4529924338",98
RandomPoint,99,2013-03-07T08:00:00,"-69.3099790269,46.7704269728",99
RandomPoint,100,2013-03-07T08:00:00,"-110.247602384,47.0795880994",100
RandomPoint,101,2013-03-07T08:00:00,"-94.9124748606,47.3859979954",101
RandomPoint,102,2013-03-07T08:00:00,"-116.792182602,47.0631662595",102
RandomPoint,103,2013-03-07T08:00:00,"-104.50993859,47.1322202123",103
RandomPoint,104,2013-03-07T08:00:00,"-103.675965972,46.9572520759",104
RandomPoint,105,2013-03-07T08:00:00,"-103.131126372,46.761031941",105
RandomPoint,106,2013-03-07T08:00:00,"-98.4649388018,46.955855675",106
RandomPoint,107,2013-03-07T08:00:00,"-99.61316186,46.8647663344",107
RandomPoint,108,2013-03-07T08:00:00,"-100.843812839,47.3039592517",108
RandomPoint,109,2013-03-07T08:00:00,"-122.259728942,47.2152586933",109
RandomPoint,110,2013-03-07T08:00:00,"-101.270048209,47.1500369447",110
RandomPoint,111,2013-03-07T08:00:00,"-119.002897948,47.1831815581",111
RandomPoint,112,2013-03-07T08:00:00,"-117.219535459,46.8082346975",112
RandomPoint,113,2013-03-07T08:00:00,"-98.2745665097,46.7705193948",113
RandomPoint,114,2013-03-07T08:00:00,"-97.6457126044,46.8594616511",114
RandomPoint,115,2013-03-07T08:00:00,"-105.502081377,47.0678864858",115
RandomPoint,116,2013-03-07T08:00:00,"-95.7812545209,46.7537845256",116
RandomPoint,117,2013-03-07T08:00:00,"-96.4956319454,46.8261309373",117
RandomPoint,118,2013-03-07T08:00:00,"-122.418858147,46.9538184599",118
RandomPoint,119,2013-03-07T08:00:00,"-116.503842741,46.5828740792",119
RandomPoint,120,2013-03-07T08:00:00,"-111.048685332,46.8853576571",120
RandomPoint,121,2013-03-07T08:00:00,"-120.115198274,46.3078927369",121
RandomPoint,122,2013-03-07T08:00:00,"-93.1591851052,46.8376045095",122
RandomPoint,123,2013-03-07T08:00:00,"-102.658642958,46.8514186689",123
RandomPoint,124,2013-03-07T08:00:00,"-101.937374139,46.7175555891",124
RandomPoint,125,2013-03-07T08:00:00,"-91.2130583211,46.684774639",125
RandomPoint,126,2013-03-07T08:00:00,"-116.061948466,46.6447014144",126
RandomPoint,127,2013-03-07T08:00:00,"-105.534562583,46.0057569912",127
RandomPoint,128,2013-03-07T08:00:00,"-106.646483191,46.2518311448",128
RandomPoint,129,2013-03-07T08:00:00,"-113.122104354,46.2198066435",129
RandomPoint,130,2013-03-07T08:00:00,"-95.0745476383,46.4610330632",130
RandomPoint,131,2013-03-07T08:00:00,"-93.7755412138,46.2285066452",131
RandomPoint,132,2013-03-07T08:00:00,"-123.652614322,46.6773913232",132
RandomPoint,133,2013-03-07T08:00:00,"-121.586599074,46.4379553034",133
RandomPoint,134,2013-03-07T08:00:00,"-111.509436714,46.1459786234",134
RandomPoint,135,2013-03-07T08:00:00,"-92.9746099368,46.6204323481",135
RandomPoint,136,2013-03-07T08:00:00,"-109.474401591,46.7086100221",136
RandomPoint,137,2013-03-07T08:00:00,"-92.0528242321,46.1643319047",137
RandomPoint,138,2013-03-07T08:00:00,"-108.136372035,46.5652482754",138
RandomPoint,139,2013-03-07T08:00:00,"-109.586008356,46.3243395662",139
RandomPoint,140,2013-03-07T08:00:00,"-119.37642914,46.427206409",140
RandomPoint,141,2013-03-07T08:00:00,"-119.400684882,46.6942229071",141
RandomPoint,142,2013-03-07T08:00:00,"-101.832305471,46.55936168",142
RandomPoint,143,2013-03-07T08:00:00,"-95.1521363407,46.6417607521",143
RandomPoint,144,2013-03-07T08:00:00,"-117.256266757,46.3608511734",144
RandomPoint,145,2013-03-07T08:00:00,"-104.837963129,46.6268184488",145
RandomPoint,146,2013-03-07T08:00:00,"-114.633760182,46.2106298905",146
RandomPoint,147,2013-03-07T08:00:00,"-114.032342031,46.4486767166",147
RandomPoint,148,2013-03-07T08:00:00,"-90.354845779,46.3373453367",148
RandomPoint,149,2013-03-07T08:00:00,"-99.3600243021,46.602616714",149
RandomPoint,150,2013-03-07T08:00:00,"-100.274439873,46.0133764936",150
RandomPoint,151,2013-03-07T08:00:00,"-98.4484360022,46.5424325351",151
RandomPoint,152,2013-03-07T08:00:00,"-103.493688356,46.3520452038",152
RandomPoint,153,2013-03-07T08:00:00,"-102.727609266,46.2158247744",153
RandomPoint,154,2013-03-07T08:00:00,"-97.696793279,46.5277255891",154
RandomPoint,155,2013-03-07T08:00:00,"-96.5575000123,46.3184597373",155
RandomPoint,156,2013-03-07T08:00:00,"-96.6635990554,46.1882590991",156
RandomPoint,157,2013-03-07T08:00:00,"-116.451045591,46.4355247024",157
RandomPoint,158,2013-03-07T08:00:00,"-118.190242133,46.3214290047",158
RandomPoint,159,2013-03-07T08:00:00,"-118.93512708,46.2242869579",159
RandomPoint,160,2013-03-07T08:00:00,"-90.5408136569,46.2795664409",160
RandomPoint,161,2013-03-07T08:00:00,"-69.6941703922,45.0559575456",161
RandomPoint,162,2013-03-07T08:00:00,"-69.4887287044,45.1832375668",162
RandomPoint,163,2013-03-07T08:00:00,"-112.565729592,46.5253304837",163
RandomPoint,164,2013-03-07T08:00:00,"-108.761022762,45.9966096417",164
RandomPoint,165,2013-03-07T08:00:00,"-107.683141867,46.02892167",165
RandomPoint,166,2013-03-07T08:00:00,"-116.120786999,46.2745036044",166
RandomPoint,167,2013-03-07T08:00:00,"-117.182010729,46.3759987718",167
RandomPoint,168,2013-03-07T08:00:00,"-101.861520355,46.2885474911",168
RandomPoint,169,2013-03-07T08:00:00,"-93.0679010709,46.2512938284",169
RandomPoint,170,2013-03-07T08:00:00,"-67.9399377114,45.5730986043",170
RandomPoint,171,2013-03-07T08:00:00,"-121.65625449,46.062220404",171
RandomPoint,172,2013-03-07T08:00:00,"-122.429960666,46.0718618986",172
RandomPoint,173,2013-03-07T08:00:00,"-123.600293803,46.2370943728",173
RandomPoint,174,2013-03-07T08:00:00,"-94.9448752608,45.9472203315",174
RandomPoint,175,2013-03-07T08:00:00,"-93.9355970573,46.2033186978",175
RandomPoint,176,2013-03-07T08:00:00,"-99.5882155446,45.9586848795",176
RandomPoint,177,2013-03-07T08:00:00,"-98.9125486486,45.9513984243",177
RandomPoint,178,2013-03-07T08:00:00,"-97.2439255237,45.9335979123",178
RandomPoint,179,2013-03-07T08:00:00,"-103.004622115,45.9973421964",179
RandomPoint,180,2013-03-07T08:00:00,"-102.46330894,46.2329629124",180
RandomPoint,181,2013-03-07T08:00:00,"-112.865081249,45.8100432462",181
RandomPoint,182,2013-03-07T08:00:00,"-93.4681637304,45.5920449734",182
RandomPoint,183,2013-03-07T08:00:00,"-123.696320609,46.1334590746",183
RandomPoint,184,2013-03-07T08:00:00,"-109.903508582,45.9555883102",184
RandomPoint,185,2013-03-07T08:00:00,"-111.668281316,45.7836259131",185
RandomPoint,186,2013-03-07T08:00:00,"-110.078983225,45.472279567",186
RandomPoint,187,2013-03-07T08:00:00,"-123.111756702,45.9594268586",187
RandomPoint,188,2013-03-07T08:00:00,"-112.461440875,46.0553937269",188
RandomPoint,189,2013-03-07T08:00:00,"-92.0215804574,45.9542550135",189
RandomPoint,190,2013-03-07T08:00:00,"-90.7770396827,45.9446744999",190
RandomPoint,191,2013-03-07T08:00:00,"-92.3848016841,46.1248686932",191
RandomPoint,192,2013-03-07T08:00:00,"-93.3986353868,46.0988182704",192
RandomPoint,193,2013-03-07T08:00:00,"-104.536347072,45.9149297853",193
RandomPoint,194,2013-03-07T08:00:00,"-108.969620634,45.626158569",194
RandomPoint,195,2013-03-07T08:00:00,"-96.0895574179,45.7730023224",195
RandomPoint,196,2013-03-07T08:00:00,"-95.7326619018,46.1002581403",196
RandomPoint,197,2013-03-07T08:00:00,"-122.474144122,46.0013775854",197
RandomPoint,198,2013-03-07T08:00:00,"-121.14065849,45.7475599753",198
RandomPoint,199,2013-03-07T08:00:00,"-108.295813464,45.7413291986",199
RandomPoint,200,2013-03-07T08:00:00,"-96.7533892384,45.619062856",200
RandomPoint,201,2013-03-07T08:00:00,"-119.32846505,45.6815336375",201
RandomPoint,202,2013-03-07T08:00:00,"-117.796556032,45.248845264",202
RandomPoint,203,2013-03-07T08:00:00,"-90.5918749459,45.4439649315",203
RandomPoint,204,2013-03-07T08:00:00,"-100.126906795,45.7395801954",204
RandomPoint,205,2013-03-07T08:00:00,"-103.526424911,45.4171178604",205
RandomPoint,206,2013-03-07T08:00:00,"-99.6858977556,45.8251325177",206
RandomPoint,207,2013-03-07T08:00:00,"-102.70368105,45.5701360465",207
RandomPoint,208,2013-03-07T08:00:00,"-100.928567278,45.6926744552",208
RandomPoint,209,2013-03-07T08:00:00,"-98.4379959564,45.4753683528",209
RandomPoint,210,2013-03-07T08:00:00,"-112.57434095,45.3604022285",210
RandomPoint,211,2013-03-07T08:00:00,"-97.5908730415,45.6315096842",211
RandomPoint,212,2013-03-07T08:00:00,"-96.6874162668,45.8727802977",212
RandomPoint,213,2013-03-07T08:00:00,"-119.713385508,45.3209465455",213
RandomPoint,214,2013-03-07T08:00:00,"-117.786753164,45.8373623233",214
RandomPoint,215,2013-03-07T08:00:00,"-111.715239059,45.107306469",215
RandomPoint,216,2013-03-07T08:00:00,"-94.1060399886,45.7773191351",216
RandomPoint,217,2013-03-07T08:00:00,"-119.811720176,45.4084694138",217
RandomPoint,218,2013-03-07T08:00:00,"-106.156413492,45.4634405381",218
RandomPoint,219,2013-03-07T08:00:00,"-94.2329191892,45.3835335483",219
RandomPoint,220,2013-03-07T08:00:00,"-123.454065732,45.3180023049",220
RandomPoint,221,2013-03-07T08:00:00,"-123.430535797,45.3444291551",221
RandomPoint,222,2013-03-07T08:00:00,"-95.2186768229,45.5349259904",222
RandomPoint,223,2013-03-07T08:00:00,"-96.1187402182,45.5395412065",223
RandomPoint,224,2013-03-07T08:00:00,"-93.45917764,45.6867230934",224
RandomPoint,225,2013-03-07T08:00:00,"-92.8389309982,45.5941673229",225
RandomPoint,226,2013-03-07T08:00:00,"-120.68730295,45.6616272495",226
RandomPoint,227,2013-03-07T08:00:00,"-92.344162319,45.4992302546",227
RandomPoint,228,2013-03-07T08:00:00,"-122.366136582,45.5857029661",228
RandomPoint,229,2013-03-07T08:00:00,"-121.769338346,45.5545378578",229
RandomPoint,230,2013-03-07T08:00:00,"-121.020202394,44.8449575998",230
RandomPoint,231,2013-03-07T08:00:00,"-112.941335812,44.3302813627",231
RandomPoint,232,2013-03-07T08:00:00,"-67.4283444114,45.6203023587",232
RandomPoint,233,2013-03-07T08:00:00,"-70.0597263719,45.203902779",233
RandomPoint,234,2013-03-07T08:00:00,"-91.9250621928,45.3113517247",234
RandomPoint,235,2013-03-07T08:00:00,"-90.8749913088,45.495787958",235
RandomPoint,236,2013-03-07T08:00:00,"-108.311408746,45.0997665994",236
RandomPoint,237,2013-03-07T08:00:00,"-100.038922621,45.4114042616",237
RandomPoint,238,2013-03-07T08:00:00,"-99.2836648613,45.4663289043",238
RandomPoint,239,2013-03-07T08:00:00,"-97.2416211129,45.221040637",239
RandomPoint,240,2013-03-07T08:00:00,"-96.6304004007,45.3806411711",240
RandomPoint,241,2013-03-07T08:00:00,"-93.7083787193,45.4205598952",241
RandomPoint,242,2013-03-07T08:00:00,"-101.550028792,45.1553446361",242
RandomPoint,243,2013-03-07T08:00:00,"-101.376308027,45.0969382195",243
RandomPoint,244,2013-03-07T08:00:00,"-122.482385413,44.9894862685",244
RandomPoint,245,2013-03-07T08:00:00,"-94.2205611593,45.2703180787",245
RandomPoint,246,2013-03-07T08:00:00,"-123.314326734,45.2189815655",246
RandomPoint,247,2013-03-07T08:00:00,"-93.336381777,45.1967177084",247
RandomPoint,248,2013-03-07T08:00:00,"-95.0584279967,45.0754927138",248
RandomPoint,249,2013-03-07T08:00:00,"-95.9467334165,45.2908168695",249
RandomPoint,250,2013-03-07T08:00:00,"-90.0712191068,45.3371135587",250
RandomPoint,251,2013-03-07T08:00:00,"-70.3035884348,44.0036236201",251
RandomPoint,252,2013-03-07T08:00:00,"-96.9837125926,45.3110723936",252
RandomPoint,253,2013-03-07T08:00:00,"-94.5908806458,45.2192186506",253
RandomPoint,254,2013-03-07T08:00:00,"-71.1849490664,45.054943583",254
RandomPoint,255,2013-03-07T08:00:00,"-92.9468198859,45.2239964311",255
RandomPoint,256,2013-03-07T08:00:00,"-91.6164205862,44.990841115",256
RandomPoint,257,2013-03-07T08:00:00,"-122.6999465,45.0093374876",257
RandomPoint,258,2013-03-07T08:00:00,"-96.0000987753,44.8405005738",258
RandomPoint,259,2013-03-07T08:00:00,"-116.147425713,44.9318030353",259
RandomPoint,260,2013-03-07T08:00:00,"-100.014127029,45.072050655",260
RandomPoint,261,2013-03-07T08:00:00,"-99.0369143148,45.1209245725",261
RandomPoint,262,2013-03-07T08:00:00,"-93.4797001766,44.8001858965",262
RandomPoint,263,2013-03-07T08:00:00,"-98.2198305459,44.8414235301",263
RandomPoint,264,2013-03-07T08:00:00,"-92.7459416428,45.114909588",264
RandomPoint,265,2013-03-07T08:00:00,"-91.8640991499,44.7528985632",265
RandomPoint,266,2013-03-07T08:00:00,"-103.820551399,44.8091868053",266
RandomPoint,267,2013-03-07T08:00:00,"-115.820089717,44.1768941845",267
RandomPoint,268,2013-03-07T08:00:00,"-97.9146708215,44.9891493998",268
RandomPoint,269,2013-03-07T08:00:00,"-97.4322083582,45.0527738545",269
RandomPoint,270,2013-03-07T08:00:00,"-95.848917229,45.13878507",270
RandomPoint,271,2013-03-07T08:00:00,"-93.0638073264,44.9800445222",271
RandomPoint,272,2013-03-07T08:00:00,"-110.811014888,45.0829170425",272
RandomPoint,273,2013-03-07T08:00:00,"-116.840183849,44.9198243279",273
RandomPoint,274,2013-03-07T08:00:00,"-123.637192132,44.9057871726",274
RandomPoint,275,2013-03-07T08:00:00,"-119.768399707,44.8268126516",275
RandomPoint,276,2013-03-07T08:00:00,"-103.477643284,44.2695763321",276
RandomPoint,277,2013-03-07T08:00:00,"-123.999990751,44.6258759638",277
RandomPoint,278,2013-03-07T08:00:00,"-90.3342935625,44.9895716237",278
RandomPoint,279,2013-03-07T08:00:00,"-71.6399781788,44.4860461639",279
RandomPoint,280,2013-03-07T08:00:00,"-73.3414363266,44.9513127772",280
RandomPoint,281,2013-03-07T08:00:00,"-73.2135322395,44.8247977012",281
RandomPoint,282,2013-03-07T08:00:00,"-72.5538882246,44.9038227127",282
RandomPoint,283,2013-03-07T08:00:00,"-73.6245486672,44.7130413211",283
RandomPoint,284,2013-03-07T08:00:00,"-108.751911457,44.4622718759",284
RandomPoint,285,2013-03-07T08:00:00,"-104.805263636,44.3829749984",285
RandomPoint,286,2013-03-07T08:00:00,"-107.190043313,44.2519403744",286
RandomPoint,287,2013-03-07T08:00:00,"-105.881411582,44.6943972222",287
RandomPoint,288,2013-03-07T08:00:00,"-106.984192911,44.9278695685",288
RandomPoint,289,2013-03-07T08:00:00,"-74.1341848013,44.4064875039",289
RandomPoint,290,2013-03-07T08:00:00,"-118.902401248,44.06790097",290
RandomPoint,291,2013-03-07T08:00:00,"-94.1091729026,44.8561222049",291
RandomPoint,292,2013-03-07T08:00:00,"-93.9403665464,44.7263138817",292
RandomPoint,293,2013-03-07T08:00:00,"-96.5520553337,44.9230040214",293
RandomPoint,294,2013-03-07T08:00:00,"-93.3197027916,44.841994798",294
RandomPoint,295,2013-03-07T08:00:00,"-95.7520711202,44.8254312147",295
RandomPoint,296,2013-03-07T08:00:00,"-100.410376877,44.8317694",296
RandomPoint,297,2013-03-07T08:00:00,"-99.5756495383,44.2340577433",297
RandomPoint,298,2013-03-07T08:00:00,"-99.0557354122,44.477032898",298
RandomPoint,299,2013-03-07T08:00:00,"-94.7461616399,44.750767344",299
RandomPoint,300,2013-03-07T08:00:00,"-92.1452577203,44.656866558",300
RandomPoint,301,2013-03-07T08:00:00,"-114.755196105,44.7651171277",301
RandomPoint,302,2013-03-07T08:00:00,"-91.2294669092,44.7730731998",302
RandomPoint,303,2013-03-07T08:00:00,"-116.639886407,44.5284974556",303
RandomPoint,304,2013-03-07T08:00:00,"-121.304899821,44.4797442395",304
RandomPoint,305,2013-03-07T08:00:00,"-93.6745302937,44.6354853309",305
RandomPoint,306,2013-03-07T08:00:00,"-97.3773333019,44.7133134672",306
RandomPoint,307,2013-03-07T08:00:00,"-72.6145622412,44.5971612667",307
RandomPoint,308,2013-03-07T08:00:00,"-121.944333278,44.6327683204",308
RandomPoint,309,2013-03-07T08:00:00,"-100.086767435,44.6219429554",309
RandomPoint,310,2013-03-07T08:00:00,"-72.3956382427,44.6074120028",310
RandomPoint,311,2013-03-07T08:00:00,"-69.1123318964,44.4533576036",311
RandomPoint,312,2013-03-07T08:00:00,"-101.299980668,44.7408939559",312
RandomPoint,313,2013-03-07T08:00:00,"-111.89976974,43.9743847248",313
RandomPoint,314,2013-03-07T08:00:00,"-93.9337639437,44.6054773738",314
RandomPoint,315,2013-03-07T08:00:00,"-73.0227430326,44.5212337086",315
RandomPoint,316,2013-03-07T08:00:00,"-69.752749857,44.4929350041",316
RandomPoint,317,2013-03-07T08:00:00,"-92.9443527699,44.4461850054",317
RandomPoint,318,2013-03-07T08:00:00,"-123.14267761,44.364894459",318
RandomPoint,319,2013-03-07T08:00:00,"-95.1704414554,44.3359541294",319
RandomPoint,320,2013-03-07T08:00:00,"-89.7628439174,44.3977690086",320
RandomPoint,321,2013-03-07T08:00:00,"-91.8512360497,44.4433869444",321
RandomPoint,322,2013-03-07T08:00:00,"-110.313928836,43.3343078384",322
RandomPoint,323,2013-03-07T08:00:00,"-98.0832906601,44.6081116753",323
RandomPoint,324,2013-03-07T08:00:00,"-95.6485511699,44.3540306567",324
RandomPoint,325,2013-03-07T08:00:00,"-96.3104258098,44.604934033",325
RandomPoint,326,2013-03-07T08:00:00,"-103.50973009,44.1613664801",326
RandomPoint,327,2013-03-07T08:00:00,"-91.6034632012,44.5840874928",327
RandomPoint,328,2013-03-07T08:00:00,"-91.2108435476,44.3852993577",328
RandomPoint,329,2013-03-07T08:00:00,"-90.4136292445,44.1634745453",329
RandomPoint,330,2013-03-07T08:00:00,"-111.893535587,44.1440558101",330
RandomPoint,331,2013-03-07T08:00:00,"-120.631066387,44.2100676639",331
RandomPoint,332,2013-03-07T08:00:00,"-106.893690615,43.9820328121",332
RandomPoint,333,2013-03-07T08:00:00,"-100.421412282,44.1421981756",333
RandomPoint,334,2013-03-07T08:00:00,"-73.6725991119,44.1536119274",334
RandomPoint,335,2013-03-07T08:00:00,"-93.5747541344,44.5323503664",335
RandomPoint,336,2013-03-07T08:00:00,"-93.1996174978,44.4788197484",336
RandomPoint,337,2013-03-07T08:00:00,"-97.6496709072,44.5204564655",337
RandomPoint,338,2013-03-07T08:00:00,"-96.906524876,44.2009455574",338
RandomPoint,339,2013-03-07T08:00:00,"-102.129895396,44.0264883409",339
RandomPoint,340,2013-03-07T08:00:00,"-116.435019269,44.4597351108",340
RandomPoint,341,2013-03-07T08:00:00,"-94.7074008774,44.366721429",341
RandomPoint,342,2013-03-07T08:00:00,"-72.8263525147,44.0606931914",342
RandomPoint,343,2013-03-07T08:00:00,"-70.22034084,44.2361679857",343
RandomPoint,344,2013-03-07T08:00:00,"-94.647389666,44.2671729196",344
RandomPoint,345,2013-03-07T08:00:00,"-92.3840994724,44.1857924038",345
RandomPoint,346,2013-03-07T08:00:00,"-117.505380593,42.5215319588",346
RandomPoint,347,2013-03-07T08:00:00,"-68.0005137253,44.8274236056",347
RandomPoint,348,2013-03-07T08:00:00,"-71.4062631713,43.7818775012",348
RandomPoint,349,2013-03-07T08:00:00,"-120.368759536,43.9696866285",349
RandomPoint,350,2013-03-07T08:00:00,"-69.116724465,44.0637224824",350
RandomPoint,351,2013-03-07T08:00:00,"-115.844853488,44.0542517812",351
RandomPoint,352,2013-03-07T08:00:00,"-69.6370289738,43.8487473275",352
RandomPoint,353,2013-03-07T08:00:00,"-73.2179330736,43.9035524481",353
RandomPoint,354,2013-03-07T08:00:00,"-71.4363111383,43.5424375473",354
RandomPoint,355,2013-03-07T08:00:00,"-122.14548967,43.6575643977",355
RandomPoint,356,2013-03-07T08:00:00,"-94.0345056409,43.8962491882",356
